"standardTime","timezone","airportType","airportName","temperature","percentageOfClouds","windSpeed","windDirection","precipitations","snowMeasurement","description","delay"
"2025-05-11T17:30:00+00:00","Europe/Madrid","Arrival","MAD","16.200000762939453","20","7.199999809265137","300.0","0.0","0.0","few clouds","0"
"2025-05-11T17:30:00+00:00","Europe/Madrid","Arrival","MAD","16.200000762939453","20","7.199999809265137","300.0","0.0","0.0","few clouds","0"
"2025-05-11T17:30:00+00:00","Europe/Madrid","Arrival","MAD","16.200000762939453","20","7.199999809265137","300.0","0.0","0.0","few clouds","0"
"2025-05-11T17:10:00+00:00","Europe/Madrid","Arrival","MAD","17.219999313354492","20","7.199999809265137","290.0","0.0","0.0","few clouds","15"
"2025-05-11T17:30:00+00:00","Europe/Madrid","Arrival","MAD","16.200000762939453","20","7.199999809265137","300.0","0.0","0.0","few clouds","0"
"2025-05-11T17:20:00+00:00","Europe/Madrid","Arrival","MAD","17.219999313354492","20","7.199999809265137","290.0","0.0","0.0","few clouds","0"
"2025-05-11T17:35:00+00:00","Europe/Madrid","Arrival","MAD","16.200000762939453","20","7.199999809265137","300.0","0.0","0.0","few clouds","3"
"2025-05-11T18:45:00+00:00","Europe/Madrid","Arrival","MAD","15.050000190734863","0","7.199999809265137","310.0","0.0","0.0","clear sky","0"
"2025-05-11T18:05:00+00:00","Europe/Madrid","Arrival","MAD","16.200000762939453","20","7.199999809265137","300.0","0.0","0.0","few clouds","0"
"2025-05-11T17:20:00+00:00","Europe/Madrid","Arrival","MAD","17.219999313354492","20","7.199999809265137","290.0","0.0","0.0","few clouds","0"
"2025-05-11T17:20:00+00:00","Europe/Madrid","Arrival","MAD","17.219999313354492","20","7.199999809265137","290.0","0.0","0.0","few clouds","3"
"2025-05-11T17:20:00+00:00","Europe/Madrid","Arrival","MAD","17.219999313354492","20","7.199999809265137","290.0","0.0","0.0","few clouds","3"
"2025-05-11T16:25:00+00:00","Europe/Zurich","Departure","ZRH","21.850000381469727","20","4.119999885559082","60.0","0.0","0.0","few clouds","14"
"2025-05-11T18:45:00+00:00","Europe/Madrid","Arrival","MAD","15.050000190734863","0","7.199999809265137","310.0","0.0","0.0","clear sky","0"
"2025-05-11T19:10:00+00:00","Europe/Madrid","Arrival","MAD","15.050000190734863","0","7.199999809265137","310.0","0.0","0.0","clear sky","0"
"2025-05-11T21:35:00+00:00","Europe/Madrid","Arrival","MAD","10.470000267028809","0","1.5399999618530273","20.0","0.0","0.0","clear sky","0"
"2025-05-11T21:15:00+00:00","Europe/Madrid","Arrival","MAD","12.640000343322754","20","3.0899999141693115","270.0","0.0","0.0","few clouds","0"
"2025-05-11T17:20:00+00:00","Europe/Madrid","Arrival","MAD","17.219999313354492","20","7.199999809265137","290.0","0.0","0.0","few clouds","3"
"2025-05-11T19:55:00+00:00","Europe/Madrid","Arrival","MAD","12.9399995803833","20","4.630000114440918","310.0","0.0","0.0","few clouds","0"
"2025-05-11T18:50:00+00:00","Europe/Madrid","Arrival","MAD","15.050000190734863","0","7.199999809265137","310.0","0.0","0.0","clear sky","7"
"2025-05-11T18:45:00+00:00","Europe/Madrid","Arrival","MAD","15.050000190734863","0","7.199999809265137","310.0","0.0","0.0","clear sky","0"
"2025-05-11T17:05:00+00:00","Europe/Madrid","Arrival","MAD","17.219999313354492","20","7.199999809265137","290.0","0.0","0.0","few clouds","0"
"2025-05-11T17:05:00+00:00","Europe/Madrid","Arrival","MAD","17.219999313354492","20","7.199999809265137","290.0","0.0","0.0","few clouds","0"
"2025-05-11T18:25:00+00:00","Europe/Madrid","Arrival","MAD","16.200000762939453","20","7.199999809265137","300.0","0.0","0.0","few clouds","0"
"2025-05-11T18:50:00+00:00","Europe/Madrid","Arrival","MAD","15.050000190734863","0","7.199999809265137","310.0","0.0","0.0","clear sky","0"
"2025-05-11T17:35:00+00:00","Europe/Madrid","Arrival","MAD","16.200000762939453","20","7.199999809265137","300.0","0.0","0.0","few clouds","7"
"2025-05-11T20:05:00+00:00","Europe/Madrid","Arrival","MAD","12.9399995803833","20","4.630000114440918","310.0","0.0","0.0","few clouds","0"
"2025-05-11T18:45:00+00:00","Europe/Madrid","Arrival","MAD","15.050000190734863","0","7.199999809265137","310.0","0.0","0.0","clear sky","0"
"2025-05-11T17:35:00+00:00","Europe/Madrid","Arrival","MAD","16.200000762939453","20","7.199999809265137","300.0","0.0","0.0","few clouds","7"
"2025-05-11T17:35:00+00:00","Europe/Madrid","Arrival","MAD","16.200000762939453","20","7.199999809265137","300.0","0.0","0.0","few clouds","7"
"2025-05-11T17:45:00+00:00","Europe/Madrid","Arrival","MAD","16.200000762939453","20","7.199999809265137","300.0","0.0","0.0","few clouds","0"
"2025-05-11T17:55:00+00:00","Europe/Madrid","Arrival","MAD","16.200000762939453","20","7.199999809265137","300.0","0.0","0.0","few clouds","0"
"2025-05-11T18:20:00+00:00","Europe/Madrid","Arrival","MAD","16.200000762939453","20","7.199999809265137","300.0","0.0","0.0","few clouds","0"
"2025-05-11T17:59:00+00:00","Europe/Madrid","Arrival","MAD","16.200000762939453","20","7.199999809265137","300.0","0.0","0.0","few clouds","5"
"2025-05-11T18:45:00+00:00","Europe/Madrid","Arrival","MAD","15.050000190734863","0","7.199999809265137","310.0","0.0","0.0","clear sky","0"
"2025-05-11T19:55:00+00:00","Europe/Madrid","Arrival","MAD","12.9399995803833","20","4.630000114440918","310.0","0.0","0.0","few clouds","0"
"2025-05-11T18:30:00+00:00","Europe/Madrid","Arrival","MAD","15.050000190734863","0","7.199999809265137","310.0","0.0","0.0","clear sky","0"
"2025-05-11T16:40:00+00:00","Europe/Amsterdam","Arrival","AMS","24.190000534057617","0","4.46999979019165","140.0","0.0","0.0","clear sky","0"
"2025-05-11T19:10:00+00:00","Europe/Amsterdam","Arrival","AMS","20.010000228881836","0","2.569999933242798","90.0","0.0","0.0","clear sky","0"
"2025-05-11T19:25:00+00:00","Europe/Amsterdam","Arrival","AMS","20.010000228881836","0","2.569999933242798","90.0","0.0","0.0","clear sky","8"
"2025-05-11T19:00:00+00:00","Europe/Amsterdam","Arrival","AMS","20.010000228881836","0","2.569999933242798","90.0","0.0","0.0","clear sky","0"
"2025-05-11T18:55:00+00:00","Europe/Amsterdam","Arrival","AMS","20.010000228881836","0","2.569999933242798","90.0","0.0","0.0","clear sky","6"
"2025-05-11T18:25:00+00:00","Europe/Amsterdam","Arrival","AMS","23.030000686645508","0","4.119999885559082","100.0","0.0","0.0","clear sky","9"
"2025-05-11T16:00:00+00:00","Europe/Amsterdam","Arrival","AMS","24.559999465942383","0","5.659999847412109","120.0","0.0","0.0","clear sky","0"
"2025-05-11T16:00:00+00:00","Europe/Amsterdam","Arrival","AMS","24.559999465942383","0","5.659999847412109","120.0","0.0","0.0","clear sky","1"
"2025-05-11T17:20:00+00:00","Europe/Amsterdam","Arrival","AMS","24.190000534057617","0","4.46999979019165","140.0","0.0","0.0","clear sky","0"
"2025-05-11T16:15:00+00:00","Europe/Amsterdam","Arrival","AMS","24.559999465942383","0","5.659999847412109","120.0","0.0","0.0","clear sky","2"
"2025-05-11T16:05:00+00:00","Europe/Amsterdam","Arrival","AMS","24.559999465942383","0","5.659999847412109","120.0","0.0","0.0","clear sky","0"
"2025-05-11T16:15:00+00:00","Europe/Amsterdam","Arrival","AMS","24.559999465942383","0","5.659999847412109","120.0","0.0","0.0","clear sky","0"
"2025-05-11T15:50:00+00:00","Europe/Amsterdam","Arrival","AMS","24.559999465942383","0","5.659999847412109","120.0","0.0","0.0","clear sky","11"
"2025-05-11T17:00:00+00:00","Europe/Amsterdam","Arrival","AMS","24.190000534057617","0","4.46999979019165","140.0","0.0","0.0","clear sky","0"
"2025-05-11T16:25:00+00:00","Europe/Amsterdam","Arrival","AMS","24.559999465942383","0","5.659999847412109","120.0","0.0","0.0","clear sky","0"
"2025-05-11T16:25:00+00:00","Europe/Amsterdam","Arrival","AMS","24.559999465942383","0","5.659999847412109","120.0","0.0","0.0","clear sky","0"
"2025-05-11T16:20:00+00:00","Europe/Amsterdam","Arrival","AMS","24.559999465942383","0","5.659999847412109","120.0","0.0","0.0","clear sky","0"
"2025-05-11T17:35:00+00:00","Europe/Amsterdam","Arrival","AMS","23.030000686645508","0","4.119999885559082","100.0","0.0","0.0","clear sky","0"
"2025-05-11T16:00:00+00:00","Europe/Amsterdam","Arrival","AMS","24.559999465942383","0","5.659999847412109","120.0","0.0","0.0","clear sky","4"
"2025-05-11T16:00:00+00:00","Europe/Amsterdam","Arrival","AMS","24.559999465942383","0","5.659999847412109","120.0","0.0","0.0","clear sky","0"
"2025-05-11T17:05:00+00:00","Europe/Amsterdam","Arrival","AMS","24.190000534057617","0","4.46999979019165","140.0","0.0","0.0","clear sky","0"
"2025-05-11T16:45:00+00:00","Europe/Amsterdam","Arrival","AMS","24.190000534057617","0","4.46999979019165","140.0","0.0","0.0","clear sky","0"
"2025-05-11T16:10:00+00:00","Europe/Amsterdam","Arrival","AMS","24.559999465942383","0","5.659999847412109","120.0","0.0","0.0","clear sky","0"
"2025-05-11T16:05:00+00:00","Europe/Amsterdam","Arrival","AMS","24.559999465942383","0","5.659999847412109","120.0","0.0","0.0","clear sky","0"
"2025-05-11T15:55:00+00:00","Europe/Amsterdam","Arrival","AMS","24.559999465942383","0","5.659999847412109","120.0","0.0","0.0","clear sky","0"
"2025-05-11T17:05:00+00:00","Europe/Amsterdam","Arrival","AMS","24.190000534057617","0","4.46999979019165","140.0","0.0","0.0","clear sky","12"
"2025-05-11T16:10:00+00:00","Europe/Amsterdam","Arrival","AMS","24.559999465942383","0","5.659999847412109","120.0","0.0","0.0","clear sky","0"
"2025-05-11T15:48:00+00:00","Europe/Amsterdam","Arrival","AMS","24.559999465942383","0","5.659999847412109","120.0","0.0","0.0","clear sky","1"
"2025-05-11T16:35:00+00:00","Europe/Amsterdam","Arrival","AMS","24.190000534057617","0","4.46999979019165","140.0","0.0","0.0","clear sky","0"
"2025-05-11T16:15:00+00:00","Europe/Amsterdam","Arrival","AMS","24.559999465942383","0","5.659999847412109","120.0","0.0","0.0","clear sky","0"
"2025-05-11T16:05:00+00:00","Europe/Amsterdam","Arrival","AMS","24.559999465942383","0","5.659999847412109","120.0","0.0","0.0","clear sky","0"
"2025-05-11T16:45:00+00:00","Europe/Amsterdam","Arrival","AMS","24.190000534057617","0","4.46999979019165","140.0","0.0","0.0","clear sky","0"
"2025-05-11T17:00:00+00:00","Europe/Amsterdam","Arrival","AMS","24.190000534057617","0","4.46999979019165","140.0","0.0","0.0","clear sky","0"
"2025-05-11T17:30:00+00:00","Europe/Amsterdam","Arrival","AMS","23.030000686645508","0","4.119999885559082","100.0","0.0","0.0","clear sky","0"
"2025-05-11T16:50:00+00:00","Europe/Amsterdam","Arrival","AMS","24.190000534057617","0","4.46999979019165","140.0","0.0","0.0","clear sky","0"
"2025-05-11T16:50:00+00:00","Europe/Amsterdam","Arrival","AMS","24.190000534057617","0","4.46999979019165","140.0","0.0","0.0","clear sky","0"
"2025-05-11T17:00:00+00:00","Europe/Amsterdam","Arrival","AMS","24.190000534057617","0","4.46999979019165","140.0","0.0","0.0","clear sky","0"
"2025-05-11T17:25:00+00:00","Europe/Amsterdam","Arrival","AMS","24.190000534057617","0","4.46999979019165","140.0","0.0","0.0","clear sky","0"
"2025-05-11T16:10:00+00:00","Europe/Amsterdam","Arrival","AMS","24.559999465942383","0","5.659999847412109","120.0","0.0","0.0","clear sky","8"
"2025-05-11T16:05:00+00:00","Europe/Amsterdam","Arrival","AMS","24.559999465942383","0","5.659999847412109","120.0","0.0","0.0","clear sky","0"
"2025-05-11T16:45:00+00:00","Europe/Amsterdam","Arrival","AMS","24.190000534057617","0","4.46999979019165","140.0","0.0","0.0","clear sky","0"
"2025-05-11T17:01:00+00:00","Europe/Amsterdam","Arrival","AMS","24.190000534057617","0","4.46999979019165","140.0","0.0","0.0","clear sky","0"
"2025-05-11T16:05:00+00:00","Europe/Amsterdam","Arrival","AMS","24.559999465942383","0","5.659999847412109","120.0","0.0","0.0","clear sky","0"
"2025-05-11T15:50:00+00:00","Europe/Amsterdam","Arrival","AMS","24.559999465942383","0","5.659999847412109","120.0","0.0","0.0","clear sky","4"
"2025-05-11T10:48:00+00:00","America/New_York","Arrival","JFK","14.699999809265137","2","2.240000009536743","260.0","0.0","0.0","clear sky","0"
"2025-05-11T10:48:00+00:00","America/New_York","Arrival","JFK","14.699999809265137","2","2.240000009536743","260.0","0.0","0.0","clear sky","0"
"2025-05-11T10:48:00+00:00","America/New_York","Arrival","JFK","14.699999809265137","2","2.240000009536743","260.0","0.0","0.0","clear sky","0"
"2025-05-11T11:10:00+00:00","Europe/Amsterdam","Departure","AMS","22.75","0","6.710000038146973","120.0","0.0","0.0","clear sky","13"
"2025-05-11T13:16:00+00:00","America/New_York","Arrival","JFK","19.459999084472656","2","0.44999998807907104","290.0","0.0","0.0","clear sky","0"
"2025-05-11T11:40:00+00:00","America/New_York","Arrival","JFK","18.389999389648438","20","0.0","0.0","0.0","0.0","few clouds","0"
"2025-05-11T16:05:00+00:00","America/New_York","Arrival","JFK","23.31999969482422","20","5.139999866485596","20.0","0.0","0.0","few clouds","0"
"2025-05-11T15:10:00+00:00","America/New_York","Arrival","JFK","22.260000228881836","1","1.7899999618530273","286.0","0.0","0.0","clear sky","0"
"2025-05-11T14:00:00+00:00","America/New_York","Arrival","JFK","21.209999084472656","1","1.7899999618530273","310.0","0.0","0.0","clear sky","0"
"2025-05-11T14:25:00+00:00","America/New_York","Arrival","JFK","21.209999084472656","1","1.7899999618530273","310.0","0.0","0.0","clear sky","0"
"2025-05-11T11:10:00+00:00","America/New_York","Arrival","JFK","14.699999809265137","2","2.240000009536743","260.0","0.0","0.0","clear sky","0"
"2025-05-11T13:10:00+00:00","America/New_York","Arrival","JFK","19.459999084472656","2","0.44999998807907104","290.0","0.0","0.0","clear sky","0"
"2025-05-11T10:00:00+00:00","Europe/Zurich","Departure","ZRH","17.950000762939453","0","3.0899999141693115","50.0","0.0","0.0","clear sky","15"
"2025-05-11T12:50:00+00:00","America/New_York","Arrival","JFK","19.459999084472656","2","0.44999998807907104","290.0","0.0","0.0","clear sky","0"
"2025-05-11T10:56:00+00:00","America/New_York","Arrival","JFK","14.699999809265137","2","2.240000009536743","260.0","0.0","0.0","clear sky","0"
"2025-05-11T11:33:00+00:00","America/New_York","Arrival","JFK","18.389999389648438","20","0.0","0.0","0.0","0.0","few clouds","7"
"2025-05-11T12:20:00+00:00","America/New_York","Arrival","JFK","18.389999389648438","20","0.0","0.0","0.0","0.0","few clouds","0"
"2025-05-11T15:05:00+00:00","America/New_York","Arrival","JFK","22.260000228881836","1","1.7899999618530273","286.0","0.0","0.0","clear sky","0"
"2025-05-11T11:56:00+00:00","America/New_York","Arrival","JFK","18.389999389648438","20","0.0","0.0","0.0","0.0","few clouds","0"
"2025-05-11T13:00:00+00:00","America/New_York","Arrival","JFK","19.459999084472656","2","0.44999998807907104","290.0","0.0","0.0","clear sky","0"
"2025-05-11T10:25:00+00:00","Europe/Madrid","Departure","MAD","13.59000015258789","40","4.119999885559082","220.0","0.0","0.0","scattered clouds","9"
"2025-05-11T12:29:00+00:00","America/New_York","Arrival","JFK","18.389999389648438","20","0.0","0.0","0.0","0.0","few clouds","0"
"2025-05-11T13:20:00+00:00","America/New_York","Arrival","JFK","19.459999084472656","2","0.44999998807907104","290.0","0.0","0.0","clear sky","0"
"2025-05-11T12:45:00+00:00","America/New_York","Arrival","JFK","19.459999084472656","2","0.44999998807907104","290.0","0.0","0.0","clear sky","0"
"2025-05-11T12:50:00+00:00","America/New_York","Arrival","JFK","19.459999084472656","2","0.44999998807907104","290.0","0.0","0.0","clear sky","0"
"2025-05-11T11:45:00+00:00","America/New_York","Arrival","JFK","18.389999389648438","20","0.0","0.0","0.0","0.0","few clouds","0"
"2025-05-11T12:40:00+00:00","America/New_York","Arrival","JFK","19.459999084472656","2","0.44999998807907104","290.0","0.0","0.0","clear sky","0"
"2025-05-11T12:40:00+00:00","America/New_York","Arrival","JFK","19.459999084472656","2","0.44999998807907104","290.0","0.0","0.0","clear sky","0"
"2025-05-11T12:45:00+00:00","America/New_York","Arrival","JFK","19.459999084472656","2","0.44999998807907104","290.0","0.0","0.0","clear sky","0"
"2025-05-11T11:29:00+00:00","America/New_York","Arrival","JFK","14.699999809265137","2","2.240000009536743","260.0","0.0","0.0","clear sky","0"
"2025-05-11T11:30:00+00:00","America/New_York","Arrival","JFK","18.389999389648438","20","0.0","0.0","0.0","0.0","few clouds","0"
"2025-05-11T12:59:00+00:00","America/New_York","Arrival","JFK","19.459999084472656","2","0.44999998807907104","290.0","0.0","0.0","clear sky","0"
"2025-05-11T13:00:00+00:00","America/New_York","Arrival","JFK","19.459999084472656","2","0.44999998807907104","290.0","0.0","0.0","clear sky","0"
"2025-05-11T10:42:00+00:00","America/New_York","Arrival","JFK","14.699999809265137","2","2.240000009536743","260.0","0.0","0.0","clear sky","0"
"2025-05-11T10:42:00+00:00","America/New_York","Arrival","JFK","14.699999809265137","2","2.240000009536743","260.0","0.0","0.0","clear sky","0"
"2025-05-11T10:42:00+00:00","America/New_York","Arrival","JFK","14.699999809265137","2","2.240000009536743","260.0","0.0","0.0","clear sky","0"
"2025-05-11T10:42:00+00:00","America/New_York","Arrival","JFK","14.699999809265137","2","2.240000009536743","260.0","0.0","0.0","clear sky","0"
"2025-05-11T10:42:00+00:00","America/New_York","Arrival","JFK","14.699999809265137","2","2.240000009536743","260.0","0.0","0.0","clear sky","0"
"2025-05-11T10:42:00+00:00","America/New_York","Arrival","JFK","14.699999809265137","2","2.240000009536743","260.0","0.0","0.0","clear sky","0"
"2025-05-11T10:42:00+00:00","America/New_York","Arrival","JFK","14.699999809265137","2","2.240000009536743","260.0","0.0","0.0","clear sky","0"
"2025-05-11T10:42:00+00:00","America/New_York","Arrival","JFK","14.699999809265137","2","2.240000009536743","260.0","0.0","0.0","clear sky","0"
"2025-05-11T10:42:00+00:00","America/New_York","Arrival","JFK","14.699999809265137","2","2.240000009536743","260.0","0.0","0.0","clear sky","0"
"2025-05-11T10:48:00+00:00","America/New_York","Arrival","JFK","14.699999809265137","2","2.240000009536743","260.0","0.0","0.0","clear sky","0"
"2025-05-11T10:48:00+00:00","America/New_York","Arrival","JFK","14.699999809265137","2","2.240000009536743","260.0","0.0","0.0","clear sky","0"
"2025-05-11T10:48:00+00:00","America/New_York","Arrival","JFK","14.699999809265137","2","2.240000009536743","260.0","0.0","0.0","clear sky","0"
"2025-05-11T10:48:00+00:00","America/New_York","Arrival","JFK","14.699999809265137","2","2.240000009536743","260.0","0.0","0.0","clear sky","0"
"2025-05-11T10:48:00+00:00","America/New_York","Arrival","JFK","14.699999809265137","2","2.240000009536743","260.0","0.0","0.0","clear sky","0"
"2025-05-11T12:00:00+00:00","America/New_York","Arrival","JFK","18.389999389648438","20","0.0","0.0","0.0","0.0","few clouds","0"
"2025-05-11T11:59:00+00:00","America/New_York","Arrival","JFK","18.389999389648438","20","0.0","0.0","0.0","0.0","few clouds","0"
"2025-05-11T13:10:00+00:00","America/New_York","Arrival","JFK","19.459999084472656","2","0.44999998807907104","290.0","0.0","0.0","clear sky","0"
"2025-05-11T11:52:00+00:00","America/New_York","Arrival","JFK","18.389999389648438","20","0.0","0.0","0.0","0.0","few clouds","0"
"2025-05-11T11:51:00+00:00","America/New_York","Arrival","JFK","18.389999389648438","20","0.0","0.0","0.0","0.0","few clouds","0"
"2025-05-11T12:26:00+00:00","America/New_York","Arrival","JFK","18.389999389648438","20","0.0","0.0","0.0","0.0","few clouds","0"
"2025-05-11T12:31:00+00:00","America/New_York","Arrival","JFK","19.459999084472656","2","0.44999998807907104","290.0","0.0","0.0","clear sky","0"
"2025-05-11T12:09:00+00:00","America/New_York","Arrival","JFK","18.389999389648438","20","0.0","0.0","0.0","0.0","few clouds","0"
"2025-05-11T11:15:00+00:00","America/New_York","Arrival","JFK","14.699999809265137","2","2.240000009536743","260.0","0.0","0.0","clear sky","0"
"2025-05-11T11:00:00+00:00","America/New_York","Arrival","JFK","14.699999809265137","2","2.240000009536743","260.0","0.0","0.0","clear sky","0"
"2025-05-11T13:15:00+00:00","America/New_York","Arrival","JFK","19.459999084472656","2","0.44999998807907104","290.0","0.0","0.0","clear sky","0"
"2025-05-11T11:00:00+00:00","America/New_York","Arrival","JFK","14.699999809265137","2","2.240000009536743","260.0","0.0","0.0","clear sky","0"
"2025-05-11T10:25:00+00:00","America/New_York","Arrival","JFK","12.920000076293945","20","1.5399999618530273","220.0","0.0","0.0","few clouds","2"
"2025-05-11T10:25:00+00:00","America/New_York","Arrival","JFK","12.920000076293945","20","1.5399999618530273","220.0","0.0","0.0","few clouds","2"
"2025-05-11T10:25:00+00:00","America/New_York","Arrival","JFK","12.920000076293945","20","1.5399999618530273","220.0","0.0","0.0","few clouds","2"
"2025-05-11T10:25:00+00:00","America/New_York","Arrival","JFK","12.920000076293945","20","1.5399999618530273","220.0","0.0","0.0","few clouds","2"
"2025-05-11T10:25:00+00:00","America/New_York","Arrival","JFK","12.920000076293945","20","1.5399999618530273","220.0","0.0","0.0","few clouds","2"
"2025-05-11T10:25:00+00:00","America/New_York","Arrival","JFK","12.920000076293945","20","1.5399999618530273","220.0","0.0","0.0","few clouds","2"
"2025-05-11T10:25:00+00:00","America/New_York","Arrival","JFK","12.920000076293945","20","1.5399999618530273","220.0","0.0","0.0","few clouds","2"
"2025-05-11T10:25:00+00:00","America/New_York","Arrival","JFK","12.920000076293945","20","1.5399999618530273","220.0","0.0","0.0","few clouds","2"
"2025-05-11T11:00:00+00:00","America/New_York","Arrival","JFK","14.699999809265137","2","2.240000009536743","260.0","0.0","0.0","clear sky","0"
"2025-05-11T11:57:00+00:00","America/New_York","Arrival","JFK","18.389999389648438","20","0.0","0.0","0.0","0.0","few clouds","0"
"2025-05-11T10:05:00+00:00","Europe/Amsterdam","Departure","AMS","21.8799991607666","0","4.920000076293945","120.0","0.0","0.0","clear sky","31"
"2025-05-11T12:20:00+00:00","America/New_York","Arrival","JFK","18.389999389648438","20","0.0","0.0","0.0","0.0","few clouds","0"
"2025-05-11T10:48:00+00:00","America/New_York","Arrival","JFK","14.699999809265137","2","2.240000009536743","260.0","0.0","0.0","clear sky","0"
"2025-05-11T14:25:00+00:00","America/New_York","Arrival","JFK","21.209999084472656","1","1.7899999618530273","310.0","0.0","0.0","clear sky","0"
"2025-05-11T18:35:00+00:00","Europe/Zurich","Arrival","ZRH","19.770000457763672","0","4.119999885559082","60.0","0.0","0.0","clear sky","0"
"2025-05-11T18:35:00+00:00","Europe/Zurich","Arrival","ZRH","19.770000457763672","0","4.119999885559082","60.0","0.0","0.0","clear sky","0"
"2025-05-11T18:35:00+00:00","Europe/Zurich","Arrival","ZRH","19.770000457763672","0","4.119999885559082","60.0","0.0","0.0","clear sky","0"
"2025-05-11T18:15:00+00:00","Europe/Zurich","Arrival","ZRH","20.110000610351562","0","3.0899999141693115","50.0","0.0","0.0","clear sky","0"
"2025-05-11T18:15:00+00:00","Europe/Zurich","Arrival","ZRH","20.110000610351562","0","3.0899999141693115","50.0","0.0","0.0","clear sky","0"
"2025-05-11T18:15:00+00:00","Europe/Zurich","Arrival","ZRH","20.110000610351562","0","3.0899999141693115","50.0","0.0","0.0","clear sky","0"
"2025-05-11T18:15:00+00:00","Europe/Zurich","Arrival","ZRH","20.110000610351562","0","3.0899999141693115","50.0","0.0","0.0","clear sky","0"
"2025-05-11T18:15:00+00:00","Europe/Zurich","Arrival","ZRH","20.110000610351562","0","3.0899999141693115","50.0","0.0","0.0","clear sky","0"
"2025-05-11T18:15:00+00:00","Europe/Zurich","Arrival","ZRH","20.110000610351562","0","3.0899999141693115","50.0","0.0","0.0","clear sky","0"
"2025-05-11T17:25:00+00:00","Europe/Zurich","Arrival","ZRH","21.81999969482422","0","4.119999885559082","40.0","0.0","0.0","clear sky","7"
"2025-05-11T17:25:00+00:00","Europe/Zurich","Arrival","ZRH","21.81999969482422","0","4.119999885559082","40.0","0.0","0.0","clear sky","7"
"2025-05-11T16:55:00+00:00","Europe/Zurich","Arrival","ZRH","21.81999969482422","0","4.119999885559082","40.0","0.0","0.0","clear sky","10"
"2025-05-11T16:55:00+00:00","Europe/Zurich","Arrival","ZRH","21.81999969482422","0","4.119999885559082","40.0","0.0","0.0","clear sky","10"
"2025-05-11T18:20:00+00:00","Europe/Zurich","Arrival","ZRH","20.110000610351562","0","3.0899999141693115","50.0","0.0","0.0","clear sky","0"
"2025-05-11T14:55:00+00:00","Europe/Madrid","Departure","MAD","17.639999389648438","40","6.170000076293945","260.0","0.0","0.0","scattered clouds","42"
"2025-05-11T17:10:00+00:00","Europe/Zurich","Arrival","ZRH","21.81999969482422","0","4.119999885559082","40.0","0.0","0.0","clear sky","4"
"2025-05-11T14:55:00+00:00","Europe/Madrid","Departure","MAD","17.639999389648438","40","6.170000076293945","260.0","0.0","0.0","scattered clouds","42"
"2025-05-11T17:10:00+00:00","Europe/Zurich","Arrival","ZRH","21.81999969482422","0","4.119999885559082","40.0","0.0","0.0","clear sky","4"
"2025-05-11T14:55:00+00:00","Europe/Madrid","Departure","MAD","17.639999389648438","40","6.170000076293945","260.0","0.0","0.0","scattered clouds","42"
"2025-05-11T17:10:00+00:00","Europe/Zurich","Arrival","ZRH","21.81999969482422","0","4.119999885559082","40.0","0.0","0.0","clear sky","4"
"2025-05-11T14:55:00+00:00","Europe/Madrid","Departure","MAD","17.639999389648438","40","6.170000076293945","260.0","0.0","0.0","scattered clouds","42"
"2025-05-11T17:10:00+00:00","Europe/Zurich","Arrival","ZRH","21.81999969482422","0","4.119999885559082","40.0","0.0","0.0","clear sky","4"
"2025-05-11T17:15:00+00:00","Europe/Zurich","Arrival","ZRH","21.81999969482422","0","4.119999885559082","40.0","0.0","0.0","clear sky","10"
"2025-05-11T17:15:00+00:00","Europe/Zurich","Arrival","ZRH","21.81999969482422","0","4.119999885559082","40.0","0.0","0.0","clear sky","10"
"2025-05-11T17:15:00+00:00","Europe/Zurich","Arrival","ZRH","21.81999969482422","0","4.119999885559082","40.0","0.0","0.0","clear sky","10"
"2025-05-11T17:15:00+00:00","Europe/Zurich","Arrival","ZRH","21.81999969482422","0","4.119999885559082","40.0","0.0","0.0","clear sky","10"
"2025-05-11T17:15:00+00:00","Europe/Zurich","Arrival","ZRH","21.81999969482422","0","4.119999885559082","40.0","0.0","0.0","clear sky","10"
"2025-05-11T17:15:00+00:00","Europe/Zurich","Arrival","ZRH","21.81999969482422","0","4.119999885559082","40.0","0.0","0.0","clear sky","10"
"2025-05-11T17:15:00+00:00","Europe/Zurich","Arrival","ZRH","21.81999969482422","0","4.119999885559082","40.0","0.0","0.0","clear sky","10"
"2025-05-11T19:35:00+00:00","Europe/Zurich","Arrival","ZRH","17.770000457763672","0","4.630000114440918","60.0","0.0","0.0","clear sky","9"
"2025-05-11T18:20:00+00:00","Europe/Zurich","Arrival","ZRH","20.110000610351562","0","3.0899999141693115","50.0","0.0","0.0","clear sky","0"
"2025-05-11T18:20:00+00:00","Europe/Zurich","Arrival","ZRH","20.110000610351562","0","3.0899999141693115","50.0","0.0","0.0","clear sky","0"
"2025-05-11T18:20:00+00:00","Europe/Zurich","Arrival","ZRH","20.110000610351562","0","3.0899999141693115","50.0","0.0","0.0","clear sky","0"
"2025-05-11T18:15:00+00:00","Europe/Zurich","Arrival","ZRH","20.110000610351562","0","3.0899999141693115","50.0","0.0","0.0","clear sky","0"
"2025-05-11T17:40:00+00:00","Europe/Zurich","Arrival","ZRH","20.110000610351562","0","3.0899999141693115","50.0","0.0","0.0","clear sky","0"
